Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Phosphorous,Potassium,Fertilizer Name
32,50,43,Sandy,Rice,9,34,14,NPK 10-26-26
18,84,73,Clayey,Rice,17,38,54,Urea
25,66,27,Loamy,Pulses,32,47,25,NPK 14-35-14
28,60,70,Loamy,Wheat,14,41,36,Urea
18,58,44,Sandy,Barley,49,28,28,NPK 10-26-26
38,67,42,Sandy,Cotton,7,17,19,NPK 20-20-20
32,49,53,Sandy,Maize,42,7,14,NPK 10-26-26
21,90,76,Sandy,Wheat,49,15,46,DAP
34,48,20,Sandy,Millets,3,35,17,NPK 10-26-26
40,54,17,Clayey,Ground Nuts,10,25,52,Urea
22,85,55,Black,Maize,5,9,31,NPK 10-26-26
26,68,31,Red,Ground Nuts,51,49,29,NPK 10-26-26
29,41,33,Red,Cotton,43,50,0,MOP
26,73,80,Loamy,Sugarcane,20,12,23,DAP
20,66,39,Loamy,Pulses,23,12,37,DAP
27,45,60,Sandy,Ground Nuts,12,26,21,Urea
30,87,45,Clayey,Barley,52,29,32,NPK 10-26-26
24,41,61,Red,Pulses,56,10,44,DAP
32,37,23,Loamy,Ground Nuts,28,15,26,DAP
34,55,38,Black,Sugarcane,53,31,47,NPK 17-17-17
30,56,63,Red,Tobacco,30,10,55,DAP
29,59,21,Red,Tobacco,24,38,33,NPK 10-26-26
32,50,28,Clayey,Millets,6,44,49,Urea
30,83,59,Red,Cotton,60,34,36,NPK 10-26-26
30,57,37,Clayey,Barley,28,6,28,DAP
39,46,25,Red,Soybean,48,11,14,NPK 10-26-26
35,66,42,Black,Pulses,41,38,5,MOP
18,87,18,Black,Tobacco,12,33,33,Urea
34,37,58,Clayey,Millets,60,1,26,DAP
34,75,63,Clayey,Ground Nuts,43,41,7,MOP
25,82,30,Sandy,Tobacco,4,19,13,NPK 20-20-20
29,38,58,Clayey,Millets,1,0,20,NPK 10-26-26
37,46,37,Clayey,Pulses,29,26,7,MOP
33,49,74,Black,Cotton,49,20,57,NPK 17-17-17
39,47,31,Black,Rice,56,34,20,NPK 10-26-26
30,80,30,Sandy,Pulses,15,43,52,Urea
30,62,63,Black,Sugarcane,35,7,2,NPK 10-26-26
33,44,55,Red,Wheat,53,17,26,DAP
21,38,19,Black,Millets,24,11,60,DAP
33,56,26,Black,Rice,52,33,10,MOP
37,67,67,Clayey,Rice,14,15,22,NPK 10-26-26
31,46,66,Red,Rice,18,35,3,NPK 10-26-26
28,77,28,Red,Rice,35,27,30,NPK 10-26-26
27,86,80,Black,Wheat,21,10,15,NPK 10-26-26
39,70,65,Red,Sugarcane,58,42,24,NPK 10-26-26
24,62,67,Black,Rice,15,43,22,Urea
29,39,24,Red,Barley,20,9,0,NPK 10-26-26
23,35,26,Sandy,Millets,46,12,58,DAP
40,61,38,Black,Rice,3,26,22,Urea
38,85,24,Red,Sugarcane,55,33,29,NPK 10-26-26
31,42,72,Clayey,Rice,13,53,31,Urea
19,38,27,Clayey,Ground Nuts,48,56,7,MOP
29,77,74,Loamy,Wheat,34,46,58,NPK 10-26-26
34,87,71,Clayey,Cotton,20,37,8,MOP
22,69,22,Sandy,Soybean,27,16,10,NPK 10-26-26
20,74,47,Loamy,Pulses,9,34,38,Urea
28,54,46,Clayey,Pulses,2,27,52,Urea
34,53,53,Black,Soybean,60,3,46,DAP
30,50,24,Black,Rice,30,6,44,DAP
39,69,80,Red,Tobacco,60,14,8,NPK 10-26-26
38,54,71,Sandy,Rice,35,26,9,MOP
28,41,35,Clayey,Tobacco,27,26,59,NPK 10-26-26
28,59,69,Loamy,Rice,42,24,19,MOP
28,36,65,Clayey,Barley,32,30,41,NPK 10-26-26
22,67,15,Loamy,Ground Nuts,52,24,12,MOP
28,79,32,Sandy,Cotton,15,51,20,Urea
19,86,64,Black,Millets,1,22,46,Urea
18,68,35,Red,Wheat,33,16,51,DAP
36,54,41,Black,Ground Nuts,16,4,27,NPK 10-26-26
29,58,57,Sandy,Soybean,3,44,22,Urea
33,89,45,Loamy,Maize,38,11,25,DAP
24,74,55,Red,Tobacco,57,50,3,MOP
32,49,40,Red,Rice,58,50,19,MOP
27,70,46,Loamy,Maize,27,24,8,MOP
24,62,25,Loamy,Ground Nuts,48,55,8,MOP
25,37,68,Clayey,Millets,15,52,59,Urea
27,65,69,Loamy,Soybean,42,20,12,MOP
20,43,23,Black,Pulses,59,3,34,DAP
19,87,60,Clayey,Maize,9,4,54,NPK 10-26-26
21,68,27,Sandy,Wheat,25,60,59,NPK 14-35-14
18,89,80,Red,Cotton,39,15,10,NPK 10-26-26
23,86,66,Black,Tobacco,55,27,23,NPK 10-26-26
27,77,39,Clayey,Tobacco,6,50,40,Urea
29,44,26,Loamy,Maize,2,47,60,Urea
33,49,36,Clayey,Tobacco,45,4,3,NPK 10-26-26
26,63,56,Loamy,Rice,53,1,40,DAP
23,86,29,Sandy,Maize,19,46,51,Urea
18,42,79,Red,Wheat,7,7,1,NPK 20-20-20
36,84,55,Black,Millets,4,7,32,NPK 10-26-26
23,89,80,Loamy,Ground Nuts,47,3,15,NPK 10-26-26
20,39,39,Sandy,Maize,51,53,11,MOP
26,63,24,Clayey,Barley,39,60,50,NPK 14-35-14
40,76,28,Red,Rice,45,59,52,NPK 14-35-14
20,77,47,Black,Wheat,42,52,57,NPK 17-17-17
23,45,48,Red,Maize,52,35,49,NPK 17-17-17
31,50,51,Black,Cotton,55,19,15,NPK 10-26-26
22,79,64,Loamy,Ground Nuts,2,4,51,NPK 10-26-26
30,74,26,Clayey,Cotton,23,41,14,MOP
26,56,71,Black,Rice,16,33,22,Urea
22,40,67,Loamy,Barley,31,60,14,MOP
31,76,43,Red,Pulses,53,49,47,NPK 17-17-17
28,50,37,Loamy,Barley,26,58,12,MOP
31,40,72,Clayey,Rice,34,44,60,NPK 10-26-26
20,74,31,Clayey,Ground Nuts,21,9,20,DAP
27,46,32,Sandy,Tobacco,27,23,45,NPK 10-26-26
32,44,36,Clayey,Barley,10,25,7,NPK 10-26-26
22,84,15,Sandy,Tobacco,54,20,45,NPK 17-17-17
38,78,41,Red,Sugarcane,0,5,34,NPK 10-26-26
25,75,30,Sandy,Sugarcane,15,43,3,NPK 14-35-14
19,54,32,Black,Soybean,41,37,31,NPK 10-26-26
29,74,27,Red,Pulses,15,47,56,Urea
30,41,33,Clayey,Ground Nuts,33,48,34,NPK 14-35-14
40,54,17,Clayey,Pulses,50,36,3,MOP
18,67,19,Black,Maize,26,13,42,DAP
40,41,32,Red,Barley,35,24,60,NPK 10-26-26
18,64,19,Clayey,Ground Nuts,8,34,17,NPK 10-26-26
31,75,79,Sandy,Maize,3,59,11,NPK 14-35-14
36,51,61,Clayey,Sugarcane,34,60,47,NPK 14-35-14
26,57,45,Sandy,Tobacco,2,25,50,Urea
24,40,70,Clayey,Ground Nuts,2,19,2,NPK 20-20-20
31,45,52,Black,Wheat,28,18,15,NPK 10-26-26
31,45,55,Loamy,Sugarcane,0,16,13,NPK 20-20-20
39,82,41,Red,Pulses,25,3,50,DAP
19,42,32,Red,Ground Nuts,60,47,60,NPK 17-17-17
21,75,33,Black,Rice,8,56,54,Urea
21,69,28,Black,Tobacco,2,58,52,Urea
33,64,65,Red,Sugarcane,13,54,16,NPK 14-35-14
40,50,78,Clayey,Tobacco,50,40,51,NPK 17-17-17
39,67,31,Clayey,Ground Nuts,22,37,40,NPK 10-26-26
27,47,27,Red,Ground Nuts,16,57,58,Urea
27,79,71,Black,Pulses,17,0,36,NPK 10-26-26
39,83,40,Loamy,Rice,28,1,19,NPK 10-26-26
37,85,77,Clayey,Soybean,24,50,27,NPK 14-35-14
33,43,24,Clayey,Wheat,45,53,32,NPK 14-35-14
28,90,27,Clayey,Tobacco,27,26,58,NPK 10-26-26
36,80,54,Clayey,Tobacco,21,41,6,MOP
25,81,69,Sandy,Sugarcane,43,49,12,MOP
19,59,51,Sandy,Barley,30,14,51,DAP
22,77,66,Black,Barley,5,43,45,Urea
37,63,66,Black,Tobacco,44,11,37,DAP
31,77,19,Loamy,Sugarcane,5,34,33,Urea
35,38,51,Red,Wheat,32,42,8,MOP
18,74,39,Clayey,Tobacco,10,17,4,NPK 20-20-20
23,40,37,Sandy,Soybean,27,53,31,NPK 14-35-14
36,74,57,Clayey,Ground Nuts,2,24,32,Urea
28,69,62,Loamy,Cotton,52,13,34,DAP
26,87,78,Black,Wheat,22,28,20,NPK 10-26-26
31,54,50,Clayey,Ground Nuts,32,29,36,NPK 10-26-26
36,39,37,Black,Wheat,14,60,21,Urea
18,53,21,Black,Wheat,22,41,20,NPK 14-35-14
22,87,50,Red,Tobacco,18,13,1,NPK 20-20-20
27,68,63,Red,Barley,20,50,60,NPK 10-26-26
23,39,60,Red,Millets,14,34,59,Urea
30,78,45,Clayey,Rice,8,47,30,Urea
25,76,59,Loamy,Pulses,5,18,46,NPK 10-26-26
20,58,74,Red,Cotton,54,26,46,NPK 17-17-17
29,87,19,Loamy,Sugarcane,49,35,30,NPK 10-26-26
35,57,25,Loamy,Rice,1,59,10,NPK 14-35-14
38,44,36,Red,Sugarcane,32,21,32,NPK 10-26-26
32,55,20,Loamy,Tobacco,53,13,29,DAP
24,41,45,Black,Rice,55,4,30,DAP
25,59,71,Red,Cotton,42,23,9,MOP
38,50,36,Red,Barley,40,15,40,DAP
33,74,60,Sandy,Pulses,22,31,29,NPK 10-26-26
38,90,42,Sandy,Sugarcane,17,30,38,Urea
40,60,79,Clayey,Cotton,35,53,55,NPK 10-26-26
31,38,74,Sandy,Soybean,39,5,16,NPK 10-26-26
32,39,58,Clayey,Soybean,34,0,22,DAP
33,90,37,Sandy,Soybean,42,13,13,NPK 10-26-26
28,74,70,Sandy,Pulses,23,46,53,NPK 10-26-26
38,81,34,Loamy,Maize,29,1,35,DAP
26,41,80,Loamy,Ground Nuts,15,35,6,NPK 10-26-26
26,45,15,Clayey,Sugarcane,6,0,3,NPK 20-20-20
36,35,69,Black,Rice,15,2,56,NPK 10-26-26
36,53,24,Black,Tobacco,49,48,25,NPK 10-26-26
38,60,41,Black,Barley,34,45,50,NPK 10-26-26
35,45,16,Clayey,Cotton,56,14,39,DAP
23,83,22,Red,Ground Nuts,32,36,11,MOP
35,72,77,Sandy,Barley,4,19,46,NPK 10-26-26
23,90,48,Sandy,Rice,39,20,56,NPK 10-26-26
19,87,69,Loamy,Rice,56,30,17,MOP
39,47,33,Clayey,Ground Nuts,32,55,54,NPK 14-35-14
27,79,23,Black,Cotton,52,36,53,NPK 17-17-17
35,78,29,Sandy,Maize,58,18,7,NPK 10-26-26
37,76,51,Clayey,Cotton,50,13,24,DAP
35,70,24,Sandy,Barley,6,16,1,NPK 20-20-20
36,49,25,Sandy,Pulses,17,32,20,Urea
36,68,48,Loamy,Soybean,19,37,28,Urea
30,61,76,Sandy,Soybean,42,57,18,MOP
30,44,54,Black,Maize,41,55,45,NPK 14-35-14
26,69,29,Black,Maize,19,50,2,NPK 14-35-14
20,80,75,Clayey,Millets,16,1,30,NPK 10-26-26
25,53,77,Black,Wheat,14,14,20,NPK 10-26-26
39,46,72,Loamy,Tobacco,36,31,45,NPK 10-26-26
21,59,35,Red,Soybean,31,45,4,MOP
18,82,38,Black,Millets,17,27,42,Urea
29,54,73,Red,Pulses,43,35,23,NPK 10-26-26
29,66,51,Sandy,Maize,41,51,8,MOP
39,51,71,Loamy,Sugarcane,40,54,13,MOP
26,76,43,Red,Pulses,50,5,2,NPK 10-26-26
37,61,67,Clayey,Rice,11,46,57,Urea
37,86,31,Clayey,Millets,58,43,28,NPK 10-26-26
20,51,60,Black,Barley,7,32,0,NPK 10-26-26
37,36,61,Clayey,Wheat,18,2,1,NPK 20-20-20
34,54,79,Clayey,Wheat,16,25,17,NPK 10-26-26
33,70,58,Clayey,Millets,3,49,43,Urea
25,88,48,Sandy,Sugarcane,28,51,58,NPK 10-26-26
33,73,29,Sandy,Wheat,14,12,28,NPK 10-26-26
39,90,73,Loamy,Soybean,0,41,32,Urea
37,35,33,Clayey,Pulses,23,31,43,NPK 10-26-26
18,62,61,Clayey,Barley,46,15,23,DAP
18,75,40,Red,Tobacco,18,19,58,NPK 10-26-26
40,68,23,Black,Pulses,11,4,7,NPK 20-20-20
32,55,25,Black,Maize,8,36,19,NPK 10-26-26
28,41,18,Black,Ground Nuts,37,35,38,NPK 10-26-26
31,45,39,Black,Millets,5,2,35,NPK 10-26-26
28,81,25,Clayey,Millets,0,25,34,Urea
30,74,50,Clayey,Wheat,51,43,6,MOP
32,81,54,Clayey,Tobacco,9,23,54,Urea
39,61,20,Black,Rice,53,12,60,DAP
22,50,47,Clayey,Sugarcane,32,44,27,NPK 14-35-14
19,80,51,Sandy,Millets,27,17,55,DAP
21,87,58,Black,Tobacco,25,24,10,MOP
40,82,22,Loamy,Ground Nuts,14,41,8,NPK 14-35-14
37,40,73,Clayey,Barley,55,5,14,NPK 10-26-26
23,66,24,Clayey,Maize,19,45,21,Urea
24,56,63,Black,Barley,7,12,35,NPK 10-26-26
22,51,60,Loamy,Ground Nuts,4,49,55,Urea
39,77,59,Clayey,Millets,0,29,39,Urea
36,40,22,Clayey,Sugarcane,52,59,59,NPK 14-35-14
40,52,15,Clayey,Pulses,41,52,16,MOP
30,47,42,Sandy,Rice,42,55,3,MOP
25,79,57,Sandy,Millets,18,43,16,NPK 14-35-14
23,83,54,Red,Pulses,10,54,50,Urea
32,46,76,Black,Barley,45,16,1,NPK 10-26-26
33,69,37,Loamy,Rice,40,24,44,NPK 17-17-17
29,46,23,Loamy,Tobacco,50,35,59,NPK 17-17-17
27,44,34,Clayey,Maize,51,12,47,DAP
29,55,42,Sandy,Sugarcane,7,45,39,Urea
37,74,21,Black,Sugarcane,31,11,29,DAP
28,57,44,Sandy,Tobacco,48,18,33,DAP
33,86,15,Sandy,Sugarcane,52,21,1,MOP
28,64,46,Red,Cotton,24,31,1,MOP
24,82,37,Clayey,Millets,20,32,16,MOP
39,67,20,Loamy,Wheat,10,22,7,NPK 10-26-26
32,62,38,Sandy,Soybean,18,41,38,Urea
18,51,21,Loamy,Tobacco,12,34,16,NPK 10-26-26
40,66,16,Red,Rice,0,11,43,NPK 10-26-26
28,68,30,Red,Tobacco,7,14,30,NPK 10-26-26
40,50,15,Red,Millets,20,2,1,NPK 10-26-26
25,51,70,Clayey,Millets,35,34,13,MOP
20,71,43,Black,Tobacco,0,40,26,Urea
21,74,49,Black,Pulses,32,32,54,NPK 10-26-26
18,61,20,Loamy,Barley,42,38,7,MOP
26,65,57,Loamy,Soybean,36,41,23,NPK 14-35-14
40,56,56,Clayey,Pulses,42,0,11,NPK 10-26-26
37,84,23,Red,Rice,37,11,21,DAP
28,80,72,Black,Soybean,13,20,57,Urea
36,43,28,Loamy,Maize,9,40,1,NPK 10-26-26
20,44,53,Sandy,Barley,34,35,9,MOP
26,90,74,Red,Wheat,50,41,53,NPK 17-17-17
26,38,45,Clayey,Sugarcane,10,23,43,Urea
28,74,61,Sandy,Pulses,40,25,46,NPK 17-17-17
23,69,19,Clayey,Millets,28,19,6,NPK 10-26-26
23,75,30,Black,Maize,56,40,22,NPK 10-26-26
34,53,62,Black,Pulses,56,17,52,DAP
18,70,39,Sandy,Ground Nuts,59,35,51,NPK 17-17-17
18,89,53,Red,Millets,45,45,11,MOP
20,50,61,Sandy,Millets,26,59,13,MOP
32,57,26,Red,Maize,22,1,60,DAP
18,79,20,Red,Soybean,43,34,36,NPK 10-26-26
30,37,64,Black,Rice,15,36,44,Urea
36,39,31,Sandy,Sugarcane,16,47,58,Urea
32,40,58,Black,Millets,36,35,11,MOP
28,46,79,Red,Maize,9,45,47,Urea
40,72,16,Red,Sugarcane,14,52,24,Urea
26,38,71,Sandy,Wheat,21,42,42,NPK 14-35-14
27,38,45,Black,Wheat,13,45,9,NPK 14-35-14
32,36,77,Sandy,Millets,6,56,2,NPK 14-35-14
24,84,65,Sandy,Sugarcane,26,3,29,DAP
22,56,33,Loamy,Rice,32,25,23,NPK 10-26-26
33,61,71,Loamy,Pulses,57,8,28,DAP
38,82,72,Black,Rice,34,52,46,NPK 14-35-14
29,69,46,Black,Maize,4,17,5,NPK 20-20-20
39,51,20,Sandy,Soybean,38,42,40,NPK 14-35-14
24,84,25,Clayey,Barley,28,45,32,NPK 14-35-14
26,62,36,Red,Wheat,48,6,4,NPK 10-26-26
36,58,63,Red,Cotton,57,28,43,NPK 17-17-17
27,63,55,Loamy,Ground Nuts,4,16,5,NPK 20-20-20
18,47,29,Sandy,Cotton,55,32,17,MOP
30,77,15,Clayey,Cotton,30,4,9,NPK 10-26-26
22,42,17,Clayey,Sugarcane,6,27,1,NPK 10-26-26
36,40,80,Clayey,Rice,27,55,11,MOP
26,77,21,Black,Maize,13,39,26,Urea
23,45,32,Loamy,Millets,44,32,60,NPK 17-17-17
36,43,36,Loamy,Ground Nuts,41,24,14,MOP
27,68,59,Sandy,Soybean,26,25,57,NPK 10-26-26
39,86,55,Red,Ground Nuts,43,21,4,MOP
33,78,16,Clayey,Soybean,52,25,44,NPK 17-17-17
33,41,44,Clayey,Tobacco,19,57,59,Urea
20,88,45,Red,Millets,18,26,41,Urea
25,65,55,Clayey,Pulses,21,28,36,NPK 10-26-26
36,80,39,Black,Rice,18,9,16,NPK 20-20-20
20,75,52,Black,Barley,28,39,27,NPK 10-26-26
22,64,64,Red,Sugarcane,6,32,37,Urea
40,57,47,Sandy,Sugarcane,43,23,41,NPK 17-17-17
40,43,64,Loamy,Soybean,4,47,18,NPK 14-35-14
40,81,70,Red,Wheat,1,31,56,Urea
27,36,27,Black,Wheat,5,46,8,NPK 14-35-14
21,79,27,Clayey,Tobacco,1,25,32,Urea
37,76,66,Clayey,Pulses,56,1,16,NPK 10-26-26
38,79,47,Clayey,Maize,28,23,7,MOP
27,69,51,Red,Ground Nuts,42,54,31,NPK 14-35-14
24,69,41,Black,Millets,28,16,38,DAP
28,81,69,Black,Sugarcane,14,38,14,NPK 10-26-26
22,63,24,Loamy,Millets,52,47,44,NPK 17-17-17
36,55,35,Sandy,Rice,54,40,6,MOP
37,76,59,Clayey,Maize,34,14,7,NPK 10-26-26
29,38,64,Sandy,Wheat,23,45,39,NPK 14-35-14
39,40,54,Black,Ground Nuts,15,7,48,NPK 10-26-26
27,49,45,Clayey,Millets,36,6,8,NPK 10-26-26
32,61,34,Loamy,Wheat,0,33,38,Urea
22,40,70,Loamy,Wheat,17,33,4,NPK 10-26-26
18,83,18,Clayey,Millets,42,58,2,MOP
24,90,45,Loamy,Wheat,39,14,52,DAP
39,80,46,Red,Rice,34,47,56,NPK 10-26-26
36,59,28,Black,Rice,33,50,26,NPK 14-35-14
19,78,67,Clayey,Rice,31,24,21,NPK 10-26-26
22,64,41,Black,Wheat,43,41,60,NPK 17-17-17
30,63,28,Clayey,Sugarcane,17,53,21,Urea
34,58,55,Black,Ground Nuts,38,36,36,NPK 10-26-26
19,77,59,Loamy,Soybean,39,44,8,MOP
38,61,20,Black,Tobacco,8,0,59,NPK 10-26-26
40,75,51,Clayey,Pulses,49,11,45,DAP
34,67,62,Clayey,Pulses,57,37,57,NPK 17-17-17
26,69,24,Loamy,Tobacco,49,28,0,MOP
34,47,75,Red,Millets,11,28,44,Urea
22,45,65,Loamy,Millets,9,35,4,NPK 10-26-26
26,42,17,Black,Rice,40,0,46,DAP
32,82,47,Sandy,Cotton,37,41,20,NPK 14-35-14
18,44,71,Loamy,Sugarcane,42,26,13,MOP
21,88,77,Red,Wheat,36,33,2,MOP
34,35,34,Black,Tobacco,33,38,11,MOP
30,62,51,Red,Cotton,49,21,11,MOP
19,56,25,Red,Rice,33,36,52,NPK 10-26-26
20,67,59,Clayey,Ground Nuts,17,37,26,Urea
28,72,28,Clayey,Rice,52,13,7,NPK 10-26-26
23,72,76,Loamy,Wheat,7,21,7,NPK 10-26-26
27,52,71,Sandy,Wheat,50,2,40,DAP
24,66,60,Clayey,Wheat,58,24,18,MOP
34,85,56,Black,Millets,5,56,46,Urea
31,78,44,Loamy,Tobacco,33,20,0,MOP
25,71,69,Black,Maize,25,41,30,NPK 14-35-14
22,49,57,Red,Barley,34,12,41,DAP
32,42,73,Loamy,Maize,22,39,51,NPK 10-26-26
21,67,31,Black,Sugarcane,20,16,48,DAP
37,81,43,Red,Wheat,60,37,23,NPK 10-26-26
25,48,16,Red,Sugarcane,32,11,53,DAP
34,69,26,Red,Wheat,43,44,18,MOP
23,47,33,Sandy,Rice,21,20,6,MOP
22,84,53,Sandy,Ground Nuts,9,56,6,NPK 14-35-14
34,38,65,Black,Cotton,27,47,45,NPK 14-35-14
36,90,76,Black,Millets,58,38,44,NPK 17-17-17
23,82,43,Red,Pulses,21,9,38,DAP
34,87,67,Black,Wheat,7,39,14,NPK 10-26-26
21,54,48,Red,Tobacco,25,30,11,MOP
39,48,43,Red,Ground Nuts,43,8,3,NPK 10-26-26
20,74,58,Loamy,Rice,45,41,46,NPK 17-17-17
39,79,64,Sandy,Maize,3,17,57,NPK 10-26-26
25,45,38,Red,Maize,50,33,7,MOP
19,79,38,Clayey,Barley,33,28,56,NPK 10-26-26
18,88,40,Red,Ground Nuts,33,28,60,NPK 10-26-26
30,49,34,Clayey,Tobacco,21,18,15,NPK 10-26-26
32,38,18,Red,Maize,49,54,32,NPK 14-35-14
29,86,34,Black,Tobacco,24,40,38,NPK 10-26-26
38,68,47,Red,Pulses,22,40,9,MOP
21,61,22,Sandy,Millets,48,40,44,NPK 17-17-17
18,71,32,Sandy,Soybean,20,54,22,NPK 14-35-14
29,36,48,Loamy,Maize,49,41,39,NPK 10-26-26
28,37,40,Red,Millets,30,23,37,NPK 10-26-26
31,56,73,Clayey,Sugarcane,48,26,1,MOP
33,44,65,Clayey,Maize,7,42,38,Urea
21,77,49,Black,Tobacco,36,42,20,NPK 14-35-14
40,36,58,Loamy,Cotton,14,5,28,NPK 10-26-26
33,76,18,Red,Rice,44,39,17,MOP
28,39,39,Clayey,Cotton,23,46,47,NPK 10-26-26
29,38,19,Clayey,Soybean,50,47,7,MOP
25,87,48,Loamy,Wheat,37,46,36,NPK 14-35-14
35,42,47,Loamy,Pulses,18,45,25,Urea
27,86,18,Red,Millets,57,50,22,NPK 10-26-26
35,42,43,Black,Maize,41,47,24,NPK 14-35-14
29,79,23,Red,Rice,20,26,53,NPK 10-26-26
27,61,35,Red,Wheat,58,34,25,NPK 10-26-26
33,38,72,Sandy,Rice,45,59,60,NPK 17-17-17
21,62,21,Black,Wheat,21,14,25,DAP
36,54,41,Sandy,Soybean,45,60,7,MOP
38,84,20,Red,Sugarcane,12,10,44,NPK 10-26-26
19,83,49,Red,Maize,32,6,14,NPK 10-26-26
28,86,48,Loamy,Rice,32,54,22,NPK 14-35-14
39,47,42,Red,Sugarcane,30,35,52,NPK 10-26-26
40,56,72,Sandy,Maize,48,12,15,NPK 10-26-26
18,78,59,Clayey,Barley,27,39,53,NPK 10-26-26
25,76,58,Loamy,Ground Nuts,41,37,37,NPK 10-26-26
37,89,48,Black,Soybean,22,39,12,MOP
34,66,45,Sandy,Millets,1,57,44,Urea
21,67,24,Loamy,Ground Nuts,44,51,43,NPK 14-35-14
34,37,75,Red,Tobacco,34,21,41,NPK 10-26-26
19,41,19,Sandy,Sugarcane,52,16,54,DAP
38,69,22,Black,Ground Nuts,58,59,28,NPK 14-35-14
35,71,75,Loamy,Rice,32,16,21,DAP
25,42,21,Red,Soybean,31,46,25,NPK 14-35-14
28,48,69,Clayey,Ground Nuts,59,6,4,NPK 10-26-26
32,38,20,Sandy,Tobacco,7,44,5,NPK 14-35-14
23,56,62,Red,Maize,29,36,55,NPK 10-26-26
22,67,36,Black,Barley,58,6,60,DAP
27,58,76,Clayey,Sugarcane,29,8,51,DAP
37,67,28,Red,Tobacco,0,10,39,NPK 10-26-26
33,80,55,Black,Cotton,54,41,39,NPK 10-26-26
40,37,32,Clayey,Cotton,28,42,39,NPK 14-35-14
34,81,58,Sandy,Millets,30,3,49,DAP
24,69,17,Sandy,Barley,57,21,46,NPK 17-17-17
22,68,78,Sandy,Barley,12,58,13,NPK 14-35-14
31,65,45,Black,Maize,41,9,24,DAP
40,43,76,Black,Barley,2,20,21,Urea
32,51,67,Sandy,Tobacco,17,20,15,NPK 10-26-26
31,71,32,Sandy,Sugarcane,55,36,40,NPK 17-17-17
20,81,37,Black,Millets,59,21,45,NPK 17-17-17
37,52,30,Clayey,Ground Nuts,60,52,48,NPK 17-17-17
27,79,48,Clayey,Barley,40,12,51,DAP
24,86,24,Black,Cotton,59,5,53,DAP
30,84,78,Red,Pulses,21,27,51,NPK 10-26-26
20,42,21,Sandy,Barley,33,44,35,NPK 14-35-14
20,41,76,Loamy,Ground Nuts,16,58,7,NPK 14-35-14
24,83,36,Clayey,Rice,1,51,26,Urea
19,77,15,Black,Tobacco,48,55,17,MOP
35,89,66,Clayey,Tobacco,53,16,21,DAP
19,46,37,Red,Soybean,36,35,54,NPK 10-26-26
39,86,27,Sandy,Tobacco,37,21,57,NPK 10-26-26
30,90,61,Clayey,Pulses,21,52,27,NPK 14-35-14
29,36,57,Red,Ground Nuts,38,39,0,MOP
35,38,26,Loamy,Rice,11,4,27,NPK 10-26-26
23,80,60,Black,Millets,3,19,22,NPK 10-26-26
29,45,59,Sandy,Tobacco,35,59,57,NPK 14-35-14
20,86,61,Black,Pulses,5,0,4,NPK 20-20-20
36,58,57,Black,Wheat,49,9,42,DAP
34,88,32,Clayey,Maize,13,57,28,Urea
25,67,70,Sandy,Maize,8,25,9,NPK 10-26-26
35,67,41,Red,Maize,59,34,16,MOP
21,37,72,Clayey,Soybean,19,48,58,Urea
37,81,64,Loamy,Pulses,21,23,3,MOP
26,51,16,Loamy,Cotton,23,40,36,NPK 10-26-26
26,41,51,Clayey,Soybean,4,0,28,NPK 10-26-26
35,74,18,Loamy,Sugarcane,24,6,38,DAP
36,82,34,Loamy,Ground Nuts,34,42,44,NPK 10-26-26
39,43,66,Red,Tobacco,46,6,10,NPK 10-26-26
19,54,59,Black,Wheat,20,53,22,NPK 14-35-14
20,46,38,Loamy,Millets,31,18,10,NPK 10-26-26
19,53,23,Sandy,Cotton,56,17,56,DAP
38,87,37,Sandy,Millets,37,26,42,NPK 10-26-26
26,85,26,Sandy,Maize,23,15,21,DAP
23,46,67,Black,Soybean,1,4,17,NPK 20-20-20
36,50,62,Black,Cotton,31,30,29,NPK 10-26-26
33,66,40,Red,Rice,27,16,57,DAP
25,43,38,Clayey,Wheat,16,40,53,Urea
33,44,77,Sandy,Wheat,15,32,54,Urea
32,67,67,Clayey,Barley,9,44,37,Urea
38,63,54,Loamy,Tobacco,25,38,39,NPK 10-26-26
39,60,57,Sandy,Tobacco,56,15,2,NPK 10-26-26
34,70,16,Clayey,Sugarcane,9,32,19,NPK 10-26-26
26,58,69,Sandy,Maize,41,51,6,MOP
34,82,79,Clayey,Ground Nuts,3,57,46,Urea
29,82,47,Loamy,Cotton,8,25,36,Urea
20,55,69,Black,Ground Nuts,44,54,58,NPK 17-17-17
35,38,57,Red,Cotton,35,51,50,NPK 14-35-14
26,36,50,Sandy,Cotton,55,9,47,DAP
23,39,30,Red,Barley,10,43,53,Urea
23,41,33,Clayey,Wheat,16,38,4,NPK 10-26-26
23,84,16,Red,Tobacco,58,35,54,NPK 17-17-17
33,75,38,Clayey,Soybean,58,4,18,NPK 10-26-26
39,74,75,Red,Soybean,17,23,40,Urea
25,40,49,Clayey,Cotton,54,37,20,NPK 10-26-26
19,79,48,Clayey,Millets,49,60,6,MOP
27,83,40,Sandy,Tobacco,25,60,16,MOP
39,46,38,Red,Maize,24,41,40,NPK 14-35-14
21,78,42,Sandy,Rice,20,49,9,MOP
25,74,74,Sandy,Ground Nuts,28,46,20,NPK 14-35-14
